timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251114_015640,5-regular-graph-2-colored,2,recursive,0,0.5239,21585920,21080.0,20.5859375,0
20251114_015640,5-regular-graph-2-colored,5,recursive,0,0.5577,22974464,22436.0,21.91015625,0
20251114_015643,5-regular-graph-2-colored,8,recursive,0,3.1135,62803968,61332.0,59.89453125,0
20251114_015739,5-regular-graph-2-colored,11,recursive,0,55.7078,961245184,938716.0,916.71484375,0
20251114_021317,5-regular-graph-2-colored,14,recursive,10676746080,937.9306,10552274944,10304956.0,10063.43359375,10676746080
20251114_062320,5-regular-graph-2-colored,17,recursive,timeout,15002.9233,81102249984,79201416.0,77345.1328125,timeout
20251113_130639,5-regular-graph-2-colored,2,fast,0,0.5722,23085056,22544.0,22.015625,0
20251113_130640,5-regular-graph-2-colored,5,fast,0,0.5768,22589440,22060.0,21.54296875,0
20251113_130641,5-regular-graph-2-colored,8,fast,0,0.8532,24399872,23828.0,23.26953125,0
20251113_130642,5-regular-graph-2-colored,11,fast,0,1.8394,27144192,26508.0,25.88671875,0
20251113_130647,5-regular-graph-2-colored,14,fast,10676746080,4.8579,33280000,32500.0,31.73828125,10676746080
20251113_130700,5-regular-graph-2-colored,17,fast,0,12.5597,52768768,51532.0,50.32421875,0
20251113_130731,5-regular-graph-2-colored,20,fast,1244556745912502206696512,31.3872,131166208,128092.0,125.08984375,1244556745912502206696512
20251113_130841,5-regular-graph-2-colored,23,fast,0,69.5324,189251584,184816.0,180.484375,0
20251113_131116,5-regular-graph-2-colored,26,fast,9207472042250981509330894474503098496000,155.3545,293867520,286980.0,280.25390625,9207472042250981509330894474503098496000
20251113_131632,5-regular-graph-2-colored,29,fast,0,315.3466,474210304,463096.0,452.2421875,0
20251113_132709,5-regular-graph-2-colored,32,fast,1913557228358679744616653166937559376497552075229376102400,637.5248,693735424,677476.0,661.59765625,1913557228358679744616653166937559376497552075229376102400
20251113_134748,5-regular-graph-2-colored,35,fast,0,1239.1876,1112326144,1086256.0,1060.796875,0
20251113_142747,5-regular-graph-2-colored,38,fast,6246861657014632369638567281796139012351020410767016703913361317191395328000,2398.7002,1774444544,1732856.0,1692.2421875,6246861657014632369638567281796139012351020410767016703913361317191395328000
20251113_154105,5-regular-graph-2-colored,41,fast,0,4398.2827,2483707904,2425496.0,2368.6484375,0
20251113_175414,5-regular-graph-2-colored,44,fast,211032248212205484935189605583737649712958083601728895275756766758695545241847535004579679436800,7989.0107,3813072896,3723704.0,3636.4296875,211032248212205484935189605583737649712958083601728895275756766758695545241847535004579679436800
20251113_214639,5-regular-graph-2-colored,47,fast,0,13944.4521,6404521984,6254416.0,6107.828125,0
20251114_015639,5-regular-graph-2-colored,50,fast,timeout,15000.3192,4526837760,4420740.0,4317.12890625,timeout
20251114_062320,5-regular-graph-2-colored,2,dr,0,0.1777,17588224,17176.0,16.7734375,0
20251114_062320,5-regular-graph-2-colored,5,dr,0,0.1766,17592320,17180.0,16.77734375,0
20251114_062320,5-regular-graph-2-colored,8,dr,0,0.1714,16302080,15920.0,15.546875,0
20251114_062321,5-regular-graph-2-colored,11,dr,0,0.1977,17588224,17176.0,16.7734375,0
20251114_062321,5-regular-graph-2-colored,14,dr,10676746080,0.3518,21356544,20856.0,20.3671875,10676746080
20251114_062322,5-regular-graph-2-colored,17,dr,0,1.2184,21995520,21480.0,20.9765625,0
20251114_062326,5-regular-graph-2-colored,20,dr,1244556745912502206696512,4.1073,23343104,22796.0,22.26171875,1244556745912502206696512
20251114_062337,5-regular-graph-2-colored,23,dr,0,11.2554,26890240,26260.0,25.64453125,0
20251114_062404,5-regular-graph-2-colored,26,dr,9207472042250981509330894474503098496000,26.4544,79646720,77780.0,75.95703125,9207472042250981509330894474503098496000
20251114_062459,5-regular-graph-2-colored,29,dr,0,54.9744,84881408,82892.0,80.94921875,0
20251114_062644,5-regular-graph-2-colored,32,dr,1913557228358679744616653166937559376497552075229376102400,105.204,98430976,96124.0,93.87109375,1913557228358679744616653166937559376497552075229376102400
20251114_062952,5-regular-graph-2-colored,35,dr,0,188.3817,117415936,114664.0,111.9765625,0
20251114_063513,5-regular-graph-2-colored,38,dr,6246861657014632369638567281796139012351020410767016703913361317191395328000,320.3564,148996096,145504.0,142.09375,6246861657014632369638567281796139012351020410767016703913361317191395328000
20251114_064353,5-regular-graph-2-colored,41,dr,0,520.3344,181317632,177068.0,172.91796875,0
20251114_065726,5-regular-graph-2-colored,44,dr,211032248212205484935189605583737649712958083601728895275756766758695545241847535004579679436800,812.4769,242343936,236664.0,231.1171875,211032248212205484935189605583737649712958083601728895275756766758695545241847535004579679436800
20251114_071815,5-regular-graph-2-colored,47,dr,0,1249.4375,305606656,298444.0,291.44921875,0
20251114_074900,5-regular-graph-2-colored,50,dr,54089184755843061546654789724823443263267928492064257156876092326801493432550517238444290183168128345945633560330240,1844.8986,417234944,407456.0,397.90625,54089184755843061546654789724823443263267928492064257156876092326801493432550517238444290183168128345945633560330240
20251114_083320,5-regular-graph-2-colored,53,dr,0,2660.1107,529051648,516652.0,504.54296875,0
