timestamp,formula,domain_size,algorithm,result,time_sec,memory_bytes,memory_kb,memory_mb,status
20251109_010233,5-regular-graph,2,recursive,0,0.4393,22261760,21740.0,21.23046875,0
20251109_010233,5-regular-graph,5,recursive,0,0.4655,22040576,21524.0,21.01953125,0
20251109_010234,5-regular-graph,8,recursive,3507,0.8037,76521472,74728.0,72.9765625,3507
20251109_010236,5-regular-graph,11,recursive,0,2.2363,108457984,105916.0,103.43359375,0
20251109_010246,5-regular-graph,14,recursive,283097260184159421,9.7037,285028352,278348.0,271.82421875,283097260184159421
20251109_010325,5-regular-graph,17,recursive,0,38.9333,939380736,917364.0,895.86328125,0
20251109_010555,5-regular-graph,20,recursive,10148613081040117624319536901932188,149.3913,2947313664,2878236.0,2810.77734375,10148613081040117624319536901932188
20251109_011435,5-regular-graph,23,recursive,0,520.3641,8247857152,8054548.0,7865.76953125,0
20251109_014233,5-regular-graph,26,recursive,30467359843410315617245696171806527102000553683468790,1677.7137,20814688256,20326844.0,19850.43359375,30467359843410315617245696171806527102000553683468790
20251109_031530,5-regular-graph,29,recursive,0,5577.3633,48359743488,47226312.0,46119.4453125,0
20251109_082943,5-regular-graph,32,recursive,2843010110633181076329146335157835526653886525505773678128750092593623465,18853.4691,105019650048,102558252.0,100154.54296875,2843010110633181076329146335157835526653886525505773678128750092593623465
20251109_140307,5-regular-graph,35,recursive,timeout,20003.8404,109806964736,107233364.0,104720.08203125,timeout
20251108_125211,5-regular-graph,2,fast,0,0.4389,22253568,21732.0,21.22265625,0
20251108_125211,5-regular-graph,5,fast,0,0.4368,22220800,21700.0,21.19140625,0
20251108_125212,5-regular-graph,8,fast,3507,0.4618,22265856,21744.0,21.234375,3507
20251108_125212,5-regular-graph,11,fast,0,0.6788,24928256,24344.0,23.7734375,0
20251108_125214,5-regular-graph,14,fast,283097260184159421,1.7727,27021312,26388.0,25.76953125,283097260184159421
20251108_125221,5-regular-graph,17,fast,0,6.6361,84119552,82148.0,80.22265625,0
20251108_125246,5-regular-graph,20,fast,10148613081040117624319536901932188,24.9957,91901952,89748.0,87.64453125,10148613081040117624319536901932188
20251108_125409,5-regular-graph,23,fast,0,83.361,105832448,103352.0,100.9296875,0
20251108_125813,5-regular-graph,26,fast,30467359843410315617245696171806527102000553683468790,243.4349,122081280,119220.0,116.42578125,30467359843410315617245696171806527102000553683468790
20251108_130827,5-regular-graph,29,fast,0,614.6215,155062272,151428.0,147.87890625,0
20251108_133150,5-regular-graph,32,fast,2843010110633181076329146335157835526653886525505773678128750092593623465,1402.8183,197951488,193312.0,188.78125,2843010110633181076329146335157835526653886525505773678128750092593623465
20251108_142308,5-regular-graph,35,fast,0,3078.3417,244760576,239024.0,233.421875,0
20251108_160713,5-regular-graph,38,fast,4368127725684375563973549518707470526400222420810173610619941575006909579571141732240620282545,6244.3097,327520256,319844.0,312.34765625,4368127725684375563973549518707470526400222420810173610619941575006909579571141732240620282545
20251108_192912,5-regular-graph,41,fast,0,12119.597,407801856,398244.0,388.91015625,0
20251109_010233,5-regular-graph,44,fast,timeout,20000.1661,517058560,504940.0,493.10546875,timeout
20251109_140307,5-regular-graph,2,dr,0,0.1457,7475200,7300.0,7.12890625,0
20251109_140308,5-regular-graph,5,dr,0,0.1366,10252288,10012.0,9.77734375,0
20251109_140308,5-regular-graph,8,dr,3507,0.1808,20660224,20176.0,19.703125,3507
20251109_140308,5-regular-graph,11,dr,0,0.1891,20754432,20268.0,19.79296875,0
20251109_140308,5-regular-graph,14,dr,283097260184159421,0.2973,21745664,21236.0,20.73828125,283097260184159421
20251109_140309,5-regular-graph,17,dr,0,0.6819,22089728,21572.0,21.06640625,0
20251109_140311,5-regular-graph,20,dr,10148613081040117624319536901932188,1.5861,22822912,22288.0,21.765625,10148613081040117624319536901932188
20251109_140314,5-regular-graph,23,dr,0,3.5049,77512704,75696.0,73.921875,0
20251109_140321,5-regular-graph,26,dr,30467359843410315617245696171806527102000553683468790,6.5653,78442496,76604.0,74.80859375,30467359843410315617245696171806527102000553683468790
20251109_140332,5-regular-graph,29,dr,0,11.8425,78446592,76608.0,74.8125,0
20251109_140352,5-regular-graph,32,dr,2843010110633181076329146335157835526653886525505773678128750092593623465,19.7523,81829888,79912.0,78.0390625,2843010110633181076329146335157835526653886525505773678128750092593623465
20251109_140424,5-regular-graph,35,dr,0,32.1869,84369408,82392.0,80.4609375,0
20251109_140514,5-regular-graph,38,dr,4368127725684375563973549518707470526400222420810173610619941575006909579571141732240620282545,49.4955,93036544,90856.0,88.7265625,4368127725684375563973549518707470526400222420810173610619941575006909579571141732240620282545
20251109_140628,5-regular-graph,41,dr,0,74.4307,97468416,95184.0,92.953125,0
20251109_140816,5-regular-graph,44,dr,71255105875055182557997017781655555536442532957244102135523487927691192677783815124391806002228982002786910982350270,107.5865,111005696,108404.0,105.86328125,71255105875055182557997017781655555536442532957244102135523487927691192677783815124391806002228982002786910982350270
20251109_141049,5-regular-graph,47,dr,0,152.7052,122851328,119972.0,117.16015625,0
20251109_141420,5-regular-graph,50,dr,8956484931224440208365099823391420885787968956364009938036135103151737528240720573088336140734955569715974273845014957854476879524546198420,211.1676,145522688,142112.0,138.78125,8956484931224440208365099823391420885787968956364009938036135103151737528240720573088336140734955569715974273845014957854476879524546198420
20251109_141907,5-regular-graph,53,dr,0,286.8775,161382400,157600.0,153.90625,0
20251109_142530,5-regular-graph,56,dr,6795393883447733721733146266588723013378490414487480706649430765305240598338695139894738570195350221219142520958152297816697398863444807842030341745517670653088245,383.2333,200970240,196260.0,191.66015625,6795393883447733721733146266588723013378490414487480706649430765305240598338695139894738570195350221219142520958152297816697398863444807842030341745517670653088245
20251109_143353,5-regular-graph,59,dr,0,503.1169,214544384,209516.0,204.60546875,0
20251109_144445,5-regular-graph,62,dr,25680700899601978545567232079517036037921242849712767391111249289901729786674950790404811019527918270516398940655907165718640293387655331704164811607188440878857828789318772260006723795015,651.5507,286863360,280140.0,273.57421875,25680700899601978545567232079517036037921242849712767391111249289901729786674950790404811019527918270516398940655907165718640293387655331704164811607188440878857828789318772260006723795015
20251109_145838,5-regular-graph,65,dr,0,833.1202,302661632,295568.0,288.640625,0
